district_number,district_name,school_number,school_name,grade,number_of_students,mean_scale_score,percentage_in_level_3_or_above,x1,x2,x3,x4,x5
53,POLK,0251,LINCOLN AVENUE ACADEMY,05,84,337,76,5,19,21,20,35
53,POLK,0261,ROCHELLE SCHOOL OF THE ARTS,05,81,309,40,48,12,21,12,6
53,POLK,0331,ALTA VISTA ELEMENTARY SCHOOL,05,130,297,24,61,15,15,8,2
53,POLK,0341,SANDHILL ELEMENTARY SCHOOL,05,178,303,25,48,28,12,10,3
53,POLK,0361,EASTSIDE ELEMENTARY SCHOOL,05,102,313,45,38,17,17,18,11
53,POLK,0391,BETHUNE ACADEMY,05,68,314,44,37,19,21,19,4
53,POLK,0401,DAVENPORT SCHOOL OF THE ARTS,05,107,328,67,20,13,26,26,15
53,POLK,0441,RIDGEVIEW GLOBAL STUDIES ACAD.,05,132,336,80,8,11,30,22,28
53,POLK,0531,FRANK E. BRIGHAM ACADEMY,05,80,335,70,10,20,14,33,24
53,POLK,0591,ELBERT ELEMENTARY SCHOOL,05,87,300,26,56,17,13,11,2
53,POLK,0601,FRED G. GARNER ELEMENTARY SCHL,05,137,304,28,50,22,17,7,4
53,POLK,0611,INWOOD ELEMENTARY SCHOOL,05,54,302,33,56,11,17,13,4
53,POLK,0621,LAKE SHIPP ELEMENTARY SCHOOL,05,85,305,35,45,20,16,11,8
53,POLK,0631,JOHN SNIVELY ELEMENTARY,05,63,308,35,44,21,14,17,3
53,POLK,0651,LAKE ALFRED ELEMENTARY SCHOOL,05,136,315,46,35,19,15,22,9
53,POLK,0681,WAHNETA ELEMENTARY SCHOOL,05,86,311,40,38,22,19,9,12
53,POLK,0712,JEWETT SCHOOL OF THE ARTS,05,79,307,38,44,18,24,13,1
53,POLK,0802,LEWIS ANNA WOODBURY ELEMENTARY SCHOOL,05,87,309,44,37,20,25,14,5
53,POLK,0841,LENA VISTA ELEMENTARY SCHOOL,05,148,306,35,45,20,18,13,4
53,POLK,0851,AUBURNDALE CENTRAL ELEMENTARY,05,55,310,35,40,25,18,11,5
53,POLK,0861,WALTER CALDWELL ELEM. SCHOOL,05,149,305,35,46,19,20,9,5
53,POLK,0881,POLK CITY ELEMENTARY SCHOOL,05,96,307,33,45,22,16,14,4
53,POLK,0921,REAL ACADEMY,05,26,279,0,88,12,0,0,0
53,POLK,0925,DAVENPORT ELEMENTARY,05,115,309,41,45,14,20,14,7
53,POLK,0932,COMPASS MIDDLE CHARTER SCHOOL,05,23,295,17,65,17,13,0,4
53,POLK,0933,CHAIN OF LAKES ELEMENTARY SCHOOL,05,154,315,46,35,19,21,14,11
53,POLK,0941,BARTOW ELEMENTARY ACADEMY,05,82,318,44,32,24,22,11,11
53,POLK,0961,FLORAL AVENUE ELEMENTARY SCHOOL,05,82,317,48,34,18,27,12,9
53,POLK,1032,CITRUS RIDGE A CIVICS ACADEMY,05,93,304,34,47,18,25,3,6
53,POLK,1041,ALTURAS ELEMENTARY SCHOOL,05,48,321,58,25,17,27,27,4
53,POLK,1061,HIGHLAND CITY ELEMENTARY SCHOOL,05,67,308,31,42,27,19,10,1
53,POLK,1141,PURCELL ELEMENTARY SCHOOL,05,94,311,41,41,17,26,11,5
53,POLK,1221,KATHLEEN ELEMENTARY SCHOOL,05,74,307,27,50,23,9,14,4
53,POLK,1231,GRIFFIN ELEMENTARY SCHOOL,05,61,309,34,43,23,11,11,11
53,POLK,1241,JESSE KEEN ELEMENTARY SCHOOL,05,122,292,17,70,12,8,9,0
53,POLK,1251,WINSTON ACADEMY OF ENGINEERING,05,84,327,60,19,21,12,29,19
53,POLK,1271,SLEEPY HILL ELEMENTARY SCHOOL,05,110,324,60,21,19,20,27,13
53,POLK,1281,HIGHLANDS GROVE ELEMENTARY SCHOOL,05,109,334,75,16,9,18,19,38
53,POLK,1351,POLK AVENUE ELEMENTARY SCHOOL,05,89,305,29,48,22,18,6,6
53,POLK,1361,HILLCREST ELEMENTARY SCHOOL,05,109,331,69,11,20,24,25,20
53,POLK,1362,HORIZONS ELEMENTARY SCHOOL,05,277,307,39,43,18,20,14,5
53,POLK,1371,SPOOK HILL ELEMENTARY SCHOOL,05,79,304,30,52,18,15,9,6
53,POLK,1401,JANIE HOWARD WILSON SCHOOL,05,79,306,34,46,20,15,15,4
53,POLK,1421,DALE R FAIR BABSON PARK ELEM.,05,76,329,71,13,16,26,32,13
53,POLK,1441,WILLOW OAK SCHOOL,05,140,317,50,31,19,20,20,10
53,POLK,1451,EDGAR L. PADGETT ELEMENTARY,05,74,319,57,27,16,22,27,8
53,POLK,1521,OSCAR J. POPE ELEMENTARY SCHOOL,05,46,312,46,39,15,17,17,11
53,POLK,1611,LAUREL ELEMENTARY SCHOOL,05,162,300,26,55,19,13,9,4
53,POLK,1681,SCOTT LAKE ELEMENTARY SCHOOL,05,116,319,56,30,14,23,17,16
53,POLK,1682,MCKEEL ACADEMY CENTRAL,05,88,344,89,0,11,22,27,40
53,POLK,1692,SOUTH MCKEEL ACADEMY,05,176,331,74,9,17,32,22,20
53,POLK,1701,EAGLE LAKE ELEMENTARY SCHOOL,05,119,310,38,35,27,20,13,4
53,POLK,1702,PALMETTO ELEMENTARY SCHOOL,05,81,307,30,47,23,15,12,2
53,POLK,1711,GARDEN GROVE ELEMENTARY SCHOOL,05,103,320,57,23,19,28,23,6
53,POLK,1731,PINEWOOD ELEMENTARY SCHOOL,05,127,310,39,32,29,27,9,2
53,POLK,1751,JAMES E. STEPHENS ELEM. SCHOOL,05,42,307,40,48,12,24,10,7
53,POLK,1781,DUNDEE ELEMENTARY ACADEMY,05,103,324,62,17,21,25,25,12
53,POLK,1811,CLARENCE BOSWELL ELEM. SCHOOL,05,93,311,39,35,26,23,11,5
53,POLK,1821,JAMES W. SIKES ELEMENTARY SCHL,05,99,319,49,27,23,19,14,16
53,POLK,1841,R. CLEM CHURCHWELL ELEMENTARY,05,103,308,33,46,21,17,11,6
53,POLK,1851,DR. NE ROBERTS ELEMENTARY SCHOOL,05,89,306,22,52,26,11,6,6
53,POLK,1861,ROSABELLE W. BLAKE ACADEMY,05,63,304,29,51,21,14,13,2
53,POLK,1881,WENDELL WATSON ELEMENTARY SCHOOL,05,134,314,46,34,20,22,17,7
53,POLK,1891,VALLEYVIEW ELEMENTARY SCHOOL,05,138,332,70,16,14,22,22,26
53,POLK,1901,SOCRUM ELEMENTARY SCHOOL,05,83,313,45,37,18,28,12,5
53,POLK,1908,SPESSARD L HOLLAND ELEMENTARY,05,125,315,42,35,23,12,20,10
53,POLK,1921,"FROSTPROOF BEN HILL GRIFFIN, JR ELEMENTARY",05,146,316,47,32,22,23,15,9
53,POLK,1941,LOUGHMAN OAKS ELEMENTARY SCHL,05,190,297,21,62,17,12,9,1
53,POLK,1951,BERKLEY ELEMENTARY SCHOOL,05,129,325,60,16,24,28,16,16
53,POLK,2003,BELLA CITTA,05,139,301,26,55,19,15,8,3
53,POLK,7001,POLK VIRTUAL INSTRUCTION PROGRAM,05,1,NA,NA,NA,NA,NA,NA,NA
53,POLK,7023,POLK FULL TIME ESCHOOL,05,17,311,35,53,12,24,12,0
53,POLK,8005,MAGNOLIA MONTESSORI ACADEMY,05,14,330,79,7,14,29,36,14
53,POLK,8007,NAVIGATOR ACADEMY OF LEADERSHIP DAVENPORT,05,78,301,18,50,32,12,5,1
53,POLK,8008,LANGUAGE & LITERACY ACADEMY FOR LEARNING,05,15,296,7,73,20,7,0,0
53,POLK,8009,BRIDGEPREP ACADEMY OF POLK,05,41,308,27,39,34,15,12,0
53,POLK,8010,MATER ACADEMY DAVENPORT,05,76,313,37,38,25,12,11,14
53,POLK,8121,HARTRIDGE ACADEMY,05,29,325,62,10,28,28,24,10
53,POLK,8141,LAKELAND MONTESSORI SCHOOL HOUSE,05,15,334,93,7,0,40,40,13
53,POLK,8171,CYPRESS JUNCTION MONTESSORI,05,24,321,54,21,25,25,25,4
53,POLK,8201,MI ESCUELA MONTESSORI,05,20,310,35,50,15,15,15,5
53,POLK,9003,HOSPITAL HOMEBOUND,05,5,NA,NA,NA,NA,NA,NA,NA
54,PUTNAM,0051,THE CHILDREN'S READING CENTER,05,29,340,90,7,3,14,48,28
54,PUTNAM,0101,KELLEY SMITH ELEMENTARY SCHOOL,05,108,322,57,21,21,25,23,9
54,PUTNAM,0121,MELROSE ELEMENTARY SCHOOL,05,46,330,70,20,11,22,24,24
54,PUTNAM,0151,JAMES A. LONG ELEMENTARY SCHOOL,05,65,310,38,37,25,26,11,2
54,PUTNAM,0201,"ROBERT H. JENKINS, JR ELEMENTARY SCHOOL",05,125,318,50,25,25,24,18,9
54,PUTNAM,0211,BROWNING-PEARCE ELEM. SCHOOL,05,73,303,30,49,21,21,5,4
54,PUTNAM,0251,MIDDLETON-BURNEY ELEMENTARY,05,109,312,37,46,17,16,12,9
54,PUTNAM,0321,MELLON LEARNING CENTER,05,2,NA,NA,NA,NA,NA,NA,NA
54,PUTNAM,0341,OCHWILLA ELEMENTARY SCHOOL,05,52,310,29,48,23,15,4,10
54,PUTNAM,0351,WILLIAM D. MOSELEY ELEMENTARY SCHOOL,05,55,307,33,42,25,13,16,4
54,PUTNAM,7004,PUTNAM VIRTUAL FRANCHISE,05,1,NA,NA,NA,NA,NA,NA,NA
55,ST. JOHNS,0012,ST. AUGUSTINE PUBLIC MONTESSORI SCHOOL(SAPMS),05,8,NA,NA,NA,NA,NA,NA,NA
55,ST. JOHNS,0021,CROOKSHANK ELEMENTARY SCHOOL,05,109,321,55,27,18,21,19,15
55,ST. JOHNS,0061,THE EVELYN HAMBLEN CENTER,05,3,NA,NA,NA,NA,NA,NA,NA
55,ST. JOHNS,0091,KETTERLINUS ELEMENTARY SCHOOL,05,64,332,73,16,11,17,23,33
55,ST. JOHNS,0161,R. B. HUNT ELEMENTARY SCHOOL,05,123,337,79,10,11,19,27,33
55,ST. JOHNS,0201,JAMES A. WEBSTER ELEMENTARY SCHOOL,05,62,321,58,27,15,24,18,16
55,ST. JOHNS,0241,JULINGTON CREEK ELEM. SCHOOL,05,223,338,83,7,11,22,36,25
55,ST. JOHNS,0261,W. DOUGLAS HARTLEY ELEMENTARY,05,109,342,87,5,8,22,33,32
55,ST. JOHNS,0331,OSCEOLA ELEMENTARY SCHOOL,05,93,326,62,19,18,26,17,19
55,ST. JOHNS,0341,MILL CREEK ACADEMY,05,225,334,78,11,11,19,34,25
55,ST. JOHNS,0351,PONTE VEDRA PALM VALLEY- RAWLINGS ELEM SCHOOL,05,188,353,93,4,3,7,27,59
55,ST. JOHNS,0361,OTIS A. MASON ELEMENTARY SCHOOL,05,108,325,56,20,24,20,16,19
55,ST. JOHNS,0381,CUNNINGHAM CREEK ELEM. SCHOOL,05,118,333,72,15,13,23,19,31
55,ST. JOHNS,0391,OCEAN PALMS ELEMENTARY SCHOOL,05,170,337,76,12,12,16,25,35
55,ST. JOHNS,0441,DURBIN CREEK ELEMENTARY SCHOOL,05,163,341,86,6,9,18,36,32
55,ST. JOHNS,0451,TIMBERLIN CREEK ELEMENTARY SCHOOL,05,210,332,72,16,12,20,26,27
55,ST. JOHNS,0461,SOUTH WOODS ELEMENTARY SCHOOL,05,109,310,33,42,25,17,10,6
55,ST. JOHNS,0471,PATRIOT OAKS ACADEMY,05,204,339,75,7,18,18,22,36
55,ST. JOHNS,0472,LIBERTY PINES ACADEMY,05,221,330,67,14,20,21,22,24
55,ST. JOHNS,0482,WARDS CREEK ELEMENTARY SCHOOL,05,169,331,69,14,17,21,25,23
55,ST. JOHNS,0501,HICKORY CREEK ELEMENTARY SCHOOL,05,141,341,82,9,9,12,34,36
55,ST. JOHNS,0502,VALLEY RIDGE ACADEMY,05,135,341,88,4,8,20,36,32
55,ST. JOHNS,0511,PALENCIA ELEMENTARY SCHOOL,05,184,335,78,11,11,22,31,25
55,ST. JOHNS,0521,PICOLATA CROSSING ELEMENTARY SCHOOL,05,154,324,62,23,15,30,17,16
55,ST. JOHNS,0531,FREEDOM CROSSING ACADEMY,05,222,337,80,9,11,20,33,27
55,ST. JOHNS,0541,PALM VALLEY ACADEMY,05,151,338,74,11,15,13,26,35
55,ST. JOHNS,0551,PINE ISLAND ACADEMY,05,188,336,80,10,11,24,32,24
55,ST. JOHNS,7004,ST. JOHNS VIRTUAL FRANCHISE,05,23,323,48,13,39,22,13,13
56,ST. LUCIE,0031,WHITE CITY ELEMENTARY SCHOOL,05,86,311,38,42,20,13,12,14
56,ST. LUCIE,0040,WEATHERBEE ELEMENTARY SCHOOL,05,83,301,31,54,14,14,13,4
56,ST. LUCIE,0041,FAIRLAWN ELEMENTARY SCHOOL,05,109,333,76,11,13,24,28,25
56,ST. LUCIE,0051,CREATIVE ARTS ACADEMY OF ST. LUCIE,05,54,321,57,30,13,22,22,13
56,ST. LUCIE,0061,LAWNWOOD ELEMENTARY SCHOOL,05,120,313,49,39,12,14,20,15
56,ST. LUCIE,0071,ST. LUCIE ELEMENTARY SCHOOL,05,99,303,33,49,17,18,13,2
56,ST. LUCIE,0081,FRANCES K. SWEET ELEM. SCHOOL,05,57,320,53,19,28,23,16,14
56,ST. LUCIE,0091,SAVANNA RIDGE ELEMENTARY SCHL,05,68,315,46,38,16,19,22,4
56,ST. LUCIE,0111,CHESTER A. MOORE ELEMENTARY SCHOOL,05,74,317,54,36,9,24,19,11
56,ST. LUCIE,0131,ST. LUCIE WEST K-8 SCHOOL,05,174,325,64,18,17,26,21,17
56,ST. LUCIE,0141,SAMUEL S. GAINES ACADEMY,05,90,308,39,44,17,17,12,10
56,ST. LUCIE,0151,ALLAPATTAH FLATS K-8,05,137,323,64,25,11,21,28,15
56,ST. LUCIE,0205,DALE CASSENS EDUCATION COMPLEX,05,7,NA,NA,NA,NA,NA,NA,NA
56,ST. LUCIE,0221,MORNINGSIDE ELEMENTARY SCHOOL,05,98,334,80,10,10,27,31,22
56,ST. LUCIE,0231,LAKEWOOD PARK ELEM. SCHOOL,05,91,316,48,38,13,20,14,14
56,ST. LUCIE,0241,FLORESTA ELEMENTARY SCHOOL,05,113,322,54,33,13,15,21,18
56,ST. LUCIE,0251,BAYSHORE ELEMENTARY SCHOOL,05,135,317,50,35,16,19,20,11
56,ST. LUCIE,0261,NORTHPORT K-8 SCHOOL,05,123,305,33,51,16,10,12,11
56,ST. LUCIE,0271,WINDMILL POINT ELEM SCHOOL,05,158,317,46,33,21,20,15,11
56,ST. LUCIE,0281,VILLAGE GREEN ENVIRONMENTAL STUDIES SCHOOL,05,96,309,32,43,25,13,11,8
56,ST. LUCIE,0311,PARKWAY ELEMENTARY SCHOOL,05,86,318,47,29,24,26,9,12
56,ST. LUCIE,0341,MARIPOSA ELEMENTARY SCHOOL,05,135,322,59,22,19,21,26,11
56,ST. LUCIE,0351,OAK HAMMOCK K-8 SCHOOL,05,150,303,28,57,15,12,10,6
56,ST. LUCIE,0361,MANATEE ACADEMY K-8,05,179,314,47,33,20,20,17,10
56,ST. LUCIE,0381,RIVERS EDGE ELEMENTARY SCHOOL,05,132,322,52,27,22,17,17,17
56,ST. LUCIE,0421,WEST GATE K-8 SCHOOL,05,169,315,50,31,19,25,18,7
56,ST. LUCIE,0703,SOMERSET ACADEMY ST. LUCIE,05,103,319,51,35,14,20,13,18
56,ST. LUCIE,0711,RENAISSANCE CHARTER SCHOOL OF ST. LUCIE,05,101,309,26,39,36,21,5,0
56,ST. LUCIE,0721,RENAISSANCE CHARTER SCHOOL AT TRADITION,05,134,312,40,38,22,15,17,7
56,ST. LUCIE,0731,SOMERSET ACADEMY BETHANY,05,24,312,38,33,29,21,13,4
56,ST. LUCIE,0741,INDEPENDENCE CLASSICAL ACADEMY,05,50,306,26,48,26,14,12,0
56,ST. LUCIE,7001,ST. LUCIE VIRTUAL INSTRUCTION PROGRAM,05,2,NA,NA,NA,NA,NA,NA,NA
56,ST. LUCIE,7004,MOSAIC DIGITAL ACADEMY,05,19,316,47,26,26,11,32,5
57,SANTA ROSA,0021,CENTRAL SCHOOL,05,38,318,47,18,34,34,8,5
57,SANTA ROSA,0041,BERRYHILL ELEMENTARY SCHOOL,05,176,325,59,16,26,26,22,11
57,SANTA ROSA,0051,BAGDAD ELEMENTARY SCHOOL,05,78,313,40,28,32,23,10,6
57,SANTA ROSA,0061,CHUMUCKLA ELEMENTARY SCHOOL,05,40,333,80,15,5,30,23,28
57,SANTA ROSA,0071,EAST MILTON ELEMENTARY SCHOOL,05,113,313,45,35,19,21,17,7
57,SANTA ROSA,0101,GULF BREEZE ELEMENTARY SCHOOL,05,151,342,84,5,11,22,26,36
57,SANTA ROSA,0142,JAY ELEMENTARY SCHOOL,05,68,330,65,12,24,18,25,22
57,SANTA ROSA,0191,W. H. RHODES ELEMENTARY SCHOOL,05,145,315,48,34,18,20,20,8
57,SANTA ROSA,0271,HOLLEY-NAVARRE INTERMEDIATE,05,246,332,70,14,16,22,23,25
57,SANTA ROSA,0301,PEA RIDGE ELEMENTARY SCHOOL,05,131,317,53,25,21,29,19,5
57,SANTA ROSA,0311,ORIOLE BEACH ELEMENTARY SCHOOL,05,131,335,77,11,12,21,30,27
57,SANTA ROSA,0312,BENNETT C RUSSELL ELEMENTARY SCHOOL,05,139,322,57,19,24,29,19,9
57,SANTA ROSA,0331,S. S. DIXON INTERMEDIATE SCHOOL,05,321,332,74,10,16,25,28,21
57,SANTA ROSA,0342,WEST NAVARRE INTERMEDIATE SCHOOL,05,284,329,67,15,18,20,27,20
57,SANTA ROSA,1361,EAST BAY K-8 SCHOOL,05,139,331,71,10,19,25,27,18
57,SANTA ROSA,1421,HIGH ROAD,05,10,267,0,90,10,0,0,0
57,SANTA ROSA,7001,SANTA ROSA ONLINE VIRTUAL INSTRUCTION PROGRAM,05,1,NA,NA,NA,NA,NA,NA,NA
57,SANTA ROSA,7004,SANTA ROSA VIRTUAL FRANCHISE,05,7,NA,NA,NA,NA,NA,NA,NA
57,SANTA ROSA,8004,COASTAL CONNECTIONS ACADEMY,05,41,292,5,78,17,2,2,0
58,SARASOTA,0012,ALTA VISTA ELEMENTARY SCHOOL,05,61,317,46,30,25,20,20,7
58,SARASOTA,0021,PINE VIEW SCHOOL,05,140,361,100,0,0,3,25,72
58,SARASOTA,0071,BAY HAVEN SCHOOL OF BASICS PLUS,05,87,333,74,10,16,25,21,28
58,SARASOTA,0081,SUNCOAST SCHOOL FOR INN.STUD.,05,19,312,42,42,16,16,26,0
58,SARASOTA,0090,ISLAND VILLAGE MONTESSORI SCHL,05,61,322,61,21,18,20,23,18
58,SARASOTA,0100,SARASOTA SUNCOAST ACADEMY,05,90,333,72,7,21,23,28,21
58,SARASOTA,0101,BRENTWOOD ELEMENTARY SCHOOL,05,99,321,55,27,18,18,21,15
58,SARASOTA,0103,IMAGINE SCHOOL AT NORTH PORT,05,86,322,53,28,19,23,17,13
58,SARASOTA,0106,IMAGINE SCHOOL AT PALMER RANCH,05,55,323,58,24,18,16,29,13
58,SARASOTA,0113,SARASOTA ACADEMY OF THE ARTS,05,18,305,39,50,11,33,0,6
58,SARASOTA,0121,ENGLEWOOD ELEMENTARY SCHOOL,05,88,324,57,23,20,26,17,14
58,SARASOTA,0131,FRUITVILLE ELEMENTARY SCHOOL,05,121,326,63,18,19,21,25,17
58,SARASOTA,0171,PHILLIPPI SHORES ELEM. SCHOOL,05,130,339,77,8,15,23,19,35
58,SARASOTA,0191,SOUTHSIDE ELEMENTARY SCHOOL,05,119,342,84,8,8,21,23,40
58,SARASOTA,0201,TUTTLE ELEMENTARY SCHOOL,05,119,317,46,32,22,16,16,14
58,SARASOTA,0211,VENICE ELEMENTARY SCHOOL,05,94,339,83,6,11,19,36,28
58,SARASOTA,0261,GOCIO ELEMENTARY SCHOOL,05,97,308,41,45,13,19,15,7
58,SARASOTA,0271,GULF GATE ELEMENTARY SCHOOL,05,120,324,68,15,17,32,30,7
58,SARASOTA,0291,WILKINSON ELEMENTARY SCHOOL,05,81,316,43,41,16,16,15,12
58,SARASOTA,0293,OAK PARK SCHOOL,05,9,NA,NA,NA,NA,NA,NA,NA
58,SARASOTA,0301,ASHTON ELEMENTARY SCHOOL,05,201,353,95,2,3,7,28,59
58,SARASOTA,0381,GARDEN ELEMENTARY SCHOOL,05,74,324,64,22,15,19,32,12
58,SARASOTA,0461,GLENALLEN ELEMENTARY SCHOOL,05,108,315,39,31,31,13,19,6
58,SARASOTA,0471,LAKEVIEW ELEMENTARY SCHOOL,05,110,345,88,3,9,19,24,45
58,SARASOTA,0491,TAYLOR RANCH ELEMENTARY SCHOOL,05,154,332,75,11,14,28,27,21
58,SARASOTA,0501,EMMA E. BOOKER ELEMENTARY SCHOOL,05,87,308,30,45,25,14,15,1
58,SARASOTA,1211,LAUREL NOKOMIS SCHOOL,05,174,329,63,19,18,17,24,22
58,SARASOTA,1231,TOLEDO BLADE ELEMENTARY SCHOOL,05,168,330,68,15,17,24,22,23
58,SARASOTA,1241,ATWATER ELEMENTARY,05,134,321,57,24,19,19,25,13
58,SARASOTA,1271,CRANBERRY ELEMENTARY SCHOOL,05,120,326,62,10,28,33,16,13
58,SARASOTA,1282,TATUM RIDGE ELEMENTARY SCHOOL,05,139,331,69,12,19,22,22,25
58,SARASOTA,1341,LAMARQUE ELEMENTARY SCHOOL,05,168,327,62,17,21,20,22,20
58,SARASOTA,7001,SARASOTA VIRTUAL INSTRUCTION PROGRAM,05,4,NA,NA,NA,NA,NA,NA,NA
59,SEMINOLE,0021,HAMILTON ELEMENTARY SCHOOL,05,84,308,26,43,31,17,8,1
59,SEMINOLE,0031,BEAR LAKE ELEMENTARY SCHOOL,05,110,300,22,60,18,9,12,1
59,SEMINOLE,0041,ENGLISH ESTATES ELEM. SCHOOL,05,75,307,28,44,28,20,7,1
59,SEMINOLE,0051,GENEVA ELEMENTARY SCHOOL,05,62,311,44,40,16,16,23,5
59,SEMINOLE,0081,LAKE MARY ELEMENTARY SCHOOL,05,115,312,37,28,36,25,10,1
59,SEMINOLE,0091,LONGWOOD ELEMENTARY SCHOOL,05,70,311,31,34,34,21,7,3
59,SEMINOLE,0111,EVANS ELEMENTARY SCHOOL,05,108,327,68,15,18,28,28,12
59,SEMINOLE,0121,LAYER ELEMENTARY SCHOOL,05,59,308,32,39,29,24,3,5
59,SEMINOLE,0131,LAWTON ELEMENTARY SCHOOL,05,75,317,51,27,23,31,16,4
59,SEMINOLE,0141,PINE CREST ELEMENTARY SCHOOL,05,93,301,26,55,19,18,6,1
59,SEMINOLE,0171,WALKER ELEMENTARY SCHOOL,05,77,322,45,23,31,18,18,9
59,SEMINOLE,0202,CASSELBERRY ELEMENTARY SCHOOL,05,26,305,19,46,35,19,0,0
59,SEMINOLE,0231,WILSON ELEMENTARY SCHOOL,05,75,316,48,29,23,21,19,8
59,SEMINOLE,0271,GOLDSBORO ELEMENTARY MAGNET,05,108,310,33,41,26,16,13,5
59,SEMINOLE,0281,HOPPER CENTER,05,7,NA,NA,NA,NA,NA,NA,NA
59,SEMINOLE,0301,MIDWAY ELEMENTARY SCHOOL,05,104,312,40,35,25,26,12,3
59,SEMINOLE,0331,HIGHLANDS ELEMENTARY SCHOOL,05,66,314,41,27,32,30,11,0
59,SEMINOLE,0361,RAINBOW ELEMENTARY SCHOOL,05,42,320,43,21,36,17,21,5
59,SEMINOLE,0391,WINTER SPRINGS ELEMENTARY SCHL,05,72,319,54,26,19,31,15,8
59,SEMINOLE,0401,SPRING LAKE ELEMENTARY SCHOOL,05,68,311,35,35,29,21,9,6
59,SEMINOLE,0441,CARILLON ELEMENTARY SCHOOL,05,130,329,68,19,12,22,28,18
59,SEMINOLE,0502,FOREST CITY ELEMENTARY SCHOOL,05,99,318,52,21,27,32,14,5
59,SEMINOLE,0511,RED BUG ELEMENTARY SCHOOL,05,76,308,36,42,22,24,11,1
59,SEMINOLE,0521,IDYLLWILDE ELEMENTARY SCHOOL,05,87,308,32,43,25,21,10,1
59,SEMINOLE,0531,EASTBROOK ELEMENTARY SCHOOL,05,80,309,34,36,30,23,11,0
59,SEMINOLE,0561,ALTAMONTE ELEMENTARY SCHOOL,05,75,302,29,56,15,19,8,3
59,SEMINOLE,0571,JOURNEYS ACADEMY,05,5,NA,NA,NA,NA,NA,NA,NA
59,SEMINOLE,0581,SABAL POINT ELEMENTARY SCHOOL,05,89,331,78,11,11,29,33,16
59,SEMINOLE,0591,WOODLANDS ELEMENTARY SCHOOL,05,63,317,52,27,21,38,14,0
59,SEMINOLE,0601,LAKE ORIENTA ELEMENTARY SCHOOL,05,76,298,17,61,22,13,4,0
59,SEMINOLE,0611,STERLING PARK ELEMENTARY SCHL,05,83,300,19,53,28,11,7,1
59,SEMINOLE,0651,WEKIVA ELEMENTARY SCHOOL,05,90,320,60,18,22,37,19,4
59,SEMINOLE,0661,KEETH ELEMENTARY SCHOOL,05,69,323,65,16,19,33,23,9
59,SEMINOLE,0681,STENSTROM ELEMENTARY SCHOOL,05,79,320,54,25,20,28,19,8
59,SEMINOLE,0691,HEATHROW ELEMENTARY SCHOOL,05,77,324,61,18,21,29,21,12
59,SEMINOLE,0701,PARTIN ELEMENTARY SCHOOL,05,51,317,43,20,37,22,16,6
59,SEMINOLE,0801,BENTLEY ELEMENTARY SCHOOL,05,111,309,40,38,23,31,8,1
59,SEMINOLE,0811,WICKLOW ELEMENTARY SCHOOL,05,71,300,18,55,27,8,8,1
59,SEMINOLE,0821,CRYSTAL LAKE ELEMENTARY SCHOOL,05,87,309,33,36,31,21,11,1
59,SEMINOLE,7004,SEMINOLE COUNTY VIRTUAL FRANCHISE (SCVS),05,21,328,57,10,33,10,33,14
59,SEMINOLE,9229,CHOICES IN LEARNING CHARTER,05,81,339,85,6,9,22,35,28
59,SEMINOLE,9233,GALILEO SCHOOL FOR GIFTED LEARNING,05,72,328,68,19,13,28,25,15
59,SEMINOLE,9236,SEMINOLE SCIENCE CHARTER SCHOOL,05,49,336,67,12,20,12,24,31
59,SEMINOLE,9255,GALILEO SCHOOL FOR GIFTED LEARNING SKYWAY,05,73,324,66,18,16,27,21,18
60,SUMTER,0031,BUSHNELL ELEMENTARY SCHOOL,05,104,327,64,20,15,21,28,15
60,SUMTER,0051,WEBSTER ELEMENTARY SCHOOL,05,99,325,58,25,17,15,23,19
60,SUMTER,0102,WILDWOOD ELEMENTARY SCHOOL,05,124,302,25,53,22,14,8,3
60,SUMTER,0181,LAKE PANASOFFKEE ELEM. SCHOOL,05,95,325,60,22,18,24,16,20
60,SUMTER,2001,VILLAGES CHARTER SCHOOL,05,263,342,89,2,9,23,36,31
60,SUMTER,7001,SUMTER COUNTY VIRTUAL INSTRUCTION PROGRAM,05,1,NA,NA,NA,NA,NA,NA,NA
61,SUWANNEE,0011,SUWANNEE RIVERSIDE ELEMENTARY,05,127,316,49,30,21,25,16,8
61,SUWANNEE,0042,SUWANNEE SPRINGCREST ELEMENTARY,05,66,327,67,18,15,27,24,15
61,SUWANNEE,0060,SUWANNEE PINEVIEW ELEMENTARY,05,99,317,46,32,21,19,16,11
61,SUWANNEE,0063,SUWANNEE OPPORTUNITY SCHOOL,05,12,282,17,83,0,17,0,0
61,SUWANNEE,0089,BRANFORD ELEMENTARY SCHOOL,05,93,324,66,15,19,33,23,10
61,SUWANNEE,7023,SUWANNEE VIRTUAL SCHOOL,05,4,NA,NA,NA,NA,NA,NA,NA
62,TAYLOR,0041,TAYLOR COUNTY ELEMENTARY SCHL,05,157,323,59,22,19,25,20,14
62,TAYLOR,0111,STEINHATCHEE SCHOOL,05,16,342,88,6,6,19,31,38
63,UNION,0022,LAKE BUTLER MIDDLE SCHOOL,05,177,322,53,25,22,21,19,13
64,VOLUSIA,0621,BLUE LAKE ELEMENTARY SCHOOL,05,82,310,38,43,20,18,15,5
